x,y
545952,1491068
545702.8,1491216
545583.6,1491346
545426.3,1491533
545310.1,1491752
545287,1491978
545323.3,1492324
545407.1,1492646
545468.3,1492919
545600.9,1493200
545701,1493531
545793.5,1493929
545896.8,1494251
546034.9,1494521
546195.6,1494787
546371.2,1495118
546476,1495246
546621.9,1495406
546760.1,1495630
546829.1,1495772
546897.8,1496018
546909.7,1496072
546943.9,1496228
546935.9,1496479
546867.3,1496734
546741.4,1496986
546647.8,1497282
546591,1497606
546570.9,1497892
546533.9,1498118
546481.5,1498321
546404.5,1498482
546340.4,1498591
546214.7,1498733
546058.6,1498862
545844.2,1499001
545608.1,1499120
545295,1499264
544956.1,1499412
544703.9,1499541
544522,1499623
544203.8,1499707
543943.1,1499706
543541.7,1499636
543300.6,1499553
543056.2,1499510
542697,1499422
542413.8,1499347
542099.1,1499232
541843,1499049
541652.8,1498879
541449.7,1498688
541257.4,1498511
541044.5,1498313
540912.9,1498144
540709.8,1497917
540602.8,1497793
540457,1497613
540315.6,1497378
540202.4,1497094
540087.2,1496689
540093.4,1496245
540081.9,1496002
540081.2,1495663
540095.8,1495326
540151.6,1494931
540182.2,1494693
540215.1,1494480
540268.7,1494112
540360.1,1493806
540425.4,1493506
540489.6,1493289
540545.1,1493058
540620.2,1492756
540647.6,1492600
540680.6,1492298
540706.7,1492133
540734.1,1491952
540753.8,1491819
540781.1,1491564
540820.6,1491256
540886.1,1490964
540946,1490684
541001.7,1490421
541063.8,1490053
541055.5,1489785
541047.1,1489575
541017.5,1489273
540972.4,1488932
540847.6,1488471
540759.2,1488251
540630.8,1487983
540507.7,1487732
540405.5,1487356
540201.6,1486878
540097,1486635
539842.2,1486179
539503.9,1485847
539212.1,1485572
538815.2,1485325
538577.1,1485196
538361.7,1485125
538150.8,1485137
537871.3,1485246
537761.9,1485288
537556.9,1485510
537428.1,1485652
537206.8,1485969
536962.6,1486380
536768.3,1486780
536535.8,1487290
536432.7,1487563
536335.9,1487865
536203.6,1488186
536000.6,1488480
535801.1,1488788
535598.2,1489171
535488.5,1489428
535308.4,1489726
535090.5,1490059
534919.1,1490379
534630.6,1490832
534360.4,1491241
533995.2,1491669
533571.6,1492095
533280.1,1492419
533085.1,1492589
532842.3,1492862
532611.5,1493038
532451.1,1493145
532275.8,1493288
532143.6,1493503
532161.5,1493824
532175.2,1494127
532138,1494438
532085.8,1494743
531959.9,1495035
531796.2,1495291
531610.9,1495474
531495,1495656
531410.2,1495989
531377.5,1496107
531313.4,1496231
531291.8,1496253
531092.4,1496462
530694.3,1496504
530328.6,1496454
530010.4,1496434
529580.9,1496387
529236.9,1496360
528989.1,1496336
528628.9,1496325
528212.2,1496336
527922.1,1496370
527581.3,1496447
527363.6,1496535
527137.5,1496642
526980.4,1496720
526594.9,1496903
526364.4,1497026
526032,1497244
525927,1497316
525827.3,1497409
525684.4,1497468
525563.4,1497525
525365.2,1497578
525081.6,1497589
524671.8,1497492
524280.1,1497512
523929.3,1497564
523696.7,1497604
523557.2,1497626
523362.4,1497641
523323.5,1497625
523147.1,1497552
522883.1,1497521
522494.8,1497510
522287.1,1497538
522121.2,1497623
521926.4,1497768
521788.8,1497923
521689.3,1498101
521560.4,1498271
521449.8,1498404
521422.8,1498437
521198.5,1498674
520967.9,1498899
520815.4,1499028
520492.8,1499290
520259,1499417
519997,1499540
519716.7,1499624
519363,1499727
519120.5,1499796
518732,1499836
518572.9,1499857
518414,1499888
517955.1,1499902
517440.1,1499845
517335.2,1499814
,
325747.2,1484900
325702.6,1484875
325661.4,1484846
325622.2,1484825
325551.8,1484829
325523.8,1484848
325515.6,1484916
325525.8,1484985
325552.3,1485077
325598.5,1485192
325654.3,1485295
325712.3,1485375
325733.8,1485485
325731.1,1485587
325751.1,1485673
325793.9,1485743
325867.6,1485788
325970.8,1485793
326049.4,1485770
326090.3,1485708
326098.2,1485588
326080.3,1485481
326026.9,1485288
325993.7,1485160
325944.2,1485062
325873.5,1484990
325824.3,1484940
325779.8,1484915
325747.2,1484900
,
373257,1488976
373276.4,1488968
373342.4,1488936
373412.7,1488913
373514.5,1488903
373642.1,1488908
373769,1488919
373868.6,1488953
374041.1,1488993
374264.2,1489032
374369,1489044
374458,1489059
374537.9,1489026
374690.3,1488971
374880.3,1488836
375003.4,1488755
375114.6,1488687
375180.2,1488621
375241.5,1488552
375284.7,1488501
375322.3,1488441
375392.1,1488338
375449.2,1488254
375544,1488134
375552.6,1488123
375609.3,1488028
375678.2,1487938
375715.6,1487833
375785.5,1487724
375780.6,1487619
375757.5,1487533
375719.5,1487480
375601.1,1487414
375435.1,1487348
375205.2,1487246
374977.3,1487139
374725.6,1487034
374520.4,1486918
374302.5,1486805
374044.1,1486662
373825.8,1486565
373586.1,1486460
373420.2,1486407
373154.4,1486263
372933.8,1486141
372677.8,1486013
372524.8,1485935
372364.1,1485838
372133.7,1485678
371967.8,1485620
371885.4,1485608
371821.5,1485621
371738.5,1485656
371669.3,1485692
371599,1485712
371520.2,1485731
371459.7,1485758
371389.4,1485797
371351.7,1485845
371344.4,1485902
371323.8,1485906
371253.6,1485890
371199.2,1485894
371119,1485891
371030.2,1485886
370925.4,1485878
370797.2,1485841
370726.6,1485797
370640.9,1485731
370570.4,1485687
370483.3,1485614
370406.1,1485542
370313.4,1485418
370261.3,1485356
370213.2,1485267
370173.9,1485198
370119.3,1485115
370064.6,1485005
370008.8,1484903
369972.7,1484805
369921.5,1484736
369854.1,1484685
369774.8,1484641
369675.1,1484598
369611.2,1484573
369528.7,1484567
369436.6,1484565
369369.4,1484560
369308.8,1484569
369235.3,1484583
369159.7,1484609
369120.9,1484632
369076.6,1484644
369022.3,1484658
368984.6,1484690
368925.5,1484742
368889.8,1484787
368848.9,1484848
368824.4,1484905
368803.2,1484979
368777.5,1485059
368769.1,1485128
368769.6,1485215
368782.9,1485290
368806,1485364
368838.8,1485423
368870.4,1485493
368909.9,1485554
368941.5,1485620
368974.5,1485679
369000.5,1485737
369016.1,1485798
369029.3,1485857
369030.8,1485933
369027.8,1486000
369016.2,1486077
369013.5,1486140
369039.7,1486191
369071.2,1486206
369118.7,1486213
369169.8,1486225
369220.7,1486233
369317.1,1486250
369274.8,1486265
369215.6,1486288
369164.8,1486311
369110.6,1486330
369034,1486363
368935.5,1486370
368840.3,1486368
368712.3,1486356
368597.4,1486335
368499,1486320
368348.2,1486300
368231.4,1486317
368110.2,1486334
368033.6,1486341
367961,1486364
367923.2,1486392
367885.7,1486466
367892.6,1486540
367914.6,1486580
367981.9,1486621
368068.5,1486646
368189.6,1486644
368278.4,1486622
368411.5,1486617
368536.2,1486632
368641.2,1486631
368762.7,1486670
368849.5,1486728
368897.4,1486784
368945.5,1486856
368984.8,1486949
369011.2,1487021
369005.1,1487101
369003.2,1487165
368974.5,1487263
368940.4,1487356
368912.6,1487426
368868.6,1487497
368806.2,1487580
368745.8,1487644
368685.3,1487698
368603.6,1487788
368546.4,1487837
368461.3,1487911
368387.8,1487960
368294.1,1488043
368186.2,1488130
368101.3,1488226
368050.7,1488306
368016.9,1488421
367976.1,1488548
367964.8,1488656
367958.7,1488733
367982,1488850
367998.8,1488962
368025.6,1489095
368027,1489203
368027.2,1489231
367998.7,1489343
367990.2,1489394
367971,1489462
367946.5,1489518
367956.5,1489601
367989.2,1489665
368024.2,1489718
368063.4,1489757
368149.1,1489772
368270.3,1489799
368340.8,1489817
368483.8,1489844
368682,1489887
368826.4,1489921
368975.8,1489945
369179.5,1489971
369338.6,1490005
369399.5,1490020
369479.7,1490045
369610.8,1490101
369760.5,1490128
369935.9,1490164
370072.5,1490154
370190.1,1490123
370247.3,1490072
370291.5,1490033
370312.8,1489970
370341.8,1489897
370340.1,1489798
370336,1489607
370344.2,1489496
370362.2,1489394
370381.1,1489292
370380.8,1489238
370354.3,1489156
370305.1,1489063
370257.5,1489010
370183.5,1488956
370088,1488897
370023.9,1488872
369940.4,1488848
369870,1488810
369838.3,1488762
369818.7,1488718
369805.4,1488677
369814.9,1488620
369839.3,1488559
369870.6,1488524
369903,1488501
369937.6,1488463
369978.4,1488411
370009.6,1488367
370015.6,1488278
370015.4,1488233
369995.8,1488192
369985.9,1488163
369982.3,1488112
370072.4,1488169
370141.9,1488200
370222.2,1488225
370292.6,1488256
370359.8,1488274
370480,1488282
370566.7,1488275
370706.2,1488272
370865.6,1488307
370939.2,1488307
371057.5,1488357
371108.6,1488410
371148,1488477
371177.6,1488569
371197.4,1488654
371227.5,1488784
371269.1,1488915
371316.9,1488962
371375.8,1489044
371414.1,1489110
371424,1489177
371409.4,1489250
371390.1,1489308
371368.8,1489371
371356,1489420
371328.1,1489486
371300.3,1489554
371262.9,1489617
371241.7,1489736
371263.9,1489821
371315.9,1489868
371411.3,1489883
371496.9,1489876
371586.5,1489869
371739,1489833
371865.6,1489790
372009.2,1489747
372183.2,1489669
372317.2,1489626
372504.1,1489567
372676.4,1489559
372828.9,1489558
372895.8,1489516
372936.8,1489468
372951.7,1489416
372961.3,1489376
373008.4,1489260
373055.6,1489184
373089.8,1489107
373168.5,1489030
373240.8,1488982
373257,1488976
,
340366.9,1484406
340329.4,1484444
340259.1,1484473
340195.2,1484461
340137.7,1484452
340048.9,1484450
339978.3,1484431
339920.7,1484416
339886.1,1484404
339832.4,1484493
339824.2,1484561
339824.6,1484640
339793.9,1484754
339778.3,1484844
339716.3,1484963
339669,1485020
339631.2,1485072
339574.4,1485130
339552.9,1485177
339539,1485202
339486.2,1485242
339407.2,1485271
339315.6,1485351
339262.1,1485438
339193.4,1485547
339164.8,1485636
339106.2,1485808
339106.7,1485885
339120.3,1485961
339125,1486027
339143.5,1486062
339169.7,1486078
339197.7,1486074
339251.8,1486064
339305.7,1486042
339417.3,1486034
339484.5,1486037
339582.7,1486017
339643.5,1486003
339707.1,1485977
339783.1,1486001
339822.6,1486095
339768.5,1486106
339727.6,1486132
339657.4,1486168
339591.5,1486192
339505.2,1486221
339439.2,1486250
339354.2,1486331
339297.2,1486414
339256.4,1486481
339220.9,1486520
339193.3,1486597
339147.6,1486740
339097.2,1486843
339056.7,1486932
339035.5,1487015
339071,1487135
339113.4,1487214
339151.9,1487280
339191.3,1487344
339249.4,1487433
339303.8,1487502
339333.2,1487530
339328.6,1487658
339316,1487750
339288.3,1487816
339247.6,1487877
339196.8,1487913
339139.8,1487964
339069.7,1488014
339013.7,1488049
338975.9,1488104
338937.5,1488180
338898.2,1488279
338876,1488362
338892.4,1488428
338950.3,1488492
339014.4,1488548
338979.8,1488543
338932.2,1488543
338842.1,1488508
338803.9,1488461
338767.6,1488391
338757.6,1488325
338766.7,1488245
338781.6,1488162
338807.1,1488105
338900.7,1487996
338967.4,1487926
339042.8,1487861
339084.6,1487800
339112.5,1487758
339133.7,1487691
339158.1,1487589
339154.4,1487510
339112.8,1487440
339089.8,1487396
339060.3,1487361
338993.9,1487324
338920.4,1487300
338862.9,1487300
338795.8,1487297
338745,1487307
338659.5,1487324
338589.3,1487340
338494.2,1487383
338415.7,1487458
338324.2,1487560
338248,1487643
338175.6,1487720
338094.1,1487814
338020.8,1487888
337945.5,1487984
337857.4,1488087
337785.5,1488186
337712.5,1488283
337647.1,1488372
337596.4,1488426
337552.2,1488494
337521.3,1488548
337485.8,1488606
337451.7,1488654
337410.9,1488730
337389.6,1488779
337368.5,1488861
337346.3,1488953
337311.8,1488973
337248.1,1489006
337169.4,1489055
337122.1,1489119
336970.2,1489254
336857,1489326
336719.7,1489362
336614.7,1489369
336513.1,1489380
336408.2,1489394
336299.9,1489408
336160.4,1489422
335988,1489411
335847.4,1489419
335736,1489436
335627.8,1489469
335514.3,1489502
335427.9,1489545
335358.9,1489570
335263.9,1489597
335180.8,1489639
335111.5,1489682
335057.9,1489746
334982.7,1489838
334902.7,1489871
334848.7,1489869
334791.1,1489856
334749.9,1489832
334692.1,1489785
334631.4,1489775
334554.6,1489757
334468.8,1489736
334418.2,1489762
334392.7,1489823
334402.5,1489864
334428.8,1489902
334461.5,1489952
334455.6,1490016
334414.6,1490080
334367.4,1490135
334313.8,1490190
334241.3,1490254
334181.2,1490314
334106,1490395
334014.5,1490495
333900.3,1490592
333814.9,1490628
333718.9,1490645
333655.8,1490635
333579,1490624
333502,1490602
333432.7,1490602
333369,1490620
333267.4,1490672
333184.5,1490710
333111.9,1490731
333035.1,1490744
332956.1,1490751
332882.6,1490746
332815.6,1490756
332756,1490783
332720.4,1490798
332699,1490853
332706.1,1490926
332703.4,1491024
332688.8,1491078
332651,1491127
332610.2,1491162
332565.9,1491185
332530.2,1491211
332499.2,1491252
332486.2,1491266
332471.3,1491284
332391.3,1491320
332302.9,1491372
332258.9,1491433
332211.8,1491526
332200.8,1491660
332220.7,1491733
332303.3,1491786
332386.6,1491775
332468.7,1491717
332532.3,1491688
332615.8,1491703
332698.3,1491747
332785,1491780
332880.8,1491837
332968.9,1491879
332941.5,1491884
332920.3,1491916
332907.6,1491948
332910.8,1492002
332934.1,1492049
332962.5,1492103
332992,1492154
333018.1,1492185
333049.9,1492246
333076.2,1492290
333102.5,1492322
333150.8,1492413
333200.1,1492514
333251.7,1492635
333297.9,1492758
333375.6,1492913
333412.2,1493033
333467.3,1493189
333543.4,1493407
333608.3,1493565
333683,1493736
333760.8,1493910
333859.1,1494196
333956.9,1494442
334036.2,1494656
334107.9,1494881
334225.1,1495092
334396.5,1495660
334478.2,1495887
334504.7,1496021
334540.6,1496383
334584.5,1496669
334598.6,1496822
334615.2,1497261
334611,1497448
334606.3,1497556
334611,1497769
334579.3,1498094
334540.7,1498324
334514.4,1498584
334467.8,1498760
334398,1499028
334342.1,1499258
334302.9,1499392
334237.9,1499583
334157.3,1499820
334085.9,1499985
334029.2,1500111
333967.5,1500257
333898.8,1500388
333852,1500497
333808.3,1500600
333745,1500696
333682.7,1500782
333622.9,1500888
333554.2,1500981
333487.6,1501048
333399.4,1501160
333293,1501264
333124.9,1501393
333005.4,1501480
332850.1,1501558
332719.5,1501626
332606.2,1501678
332513.4,1501737
332393.8,1501812
332282.7,1501870
332187.9,1501924
332080.1,1501977
331921.1,1502026
331763.8,1502094
331616.8,1502157
331497.1,1502209
331463.2,1502318
331463.5,1502360
331501.2,1502365
331578.2,1502358
331638.7,1502370
331750,1502340
331832.4,1502345
331902.6,1502341
331984.8,1502324
332038.7,1502295
332085.8,1502210
332120.1,1502128
332176.8,1502071
332265.6,1502083
332346,1502117
332378.7,1502149
332433.5,1502244
332443.6,1502297
332440.7,1502364
332454.3,1502466
332474.3,1502564
332481.5,1502656
332479.9,1502774
332480.1,1502806
332474.1,1502853
332459.3,1502914
332453.3,1502980
335805.8,1502957
336827.2,1502959
344492.9,1502914
345989.3,1502907
350123.1,1502884
352424.7,1502872
353566.2,1502866
355917.6,1502854
357462.8,1502846
357841.5,1502844
358219,1502843
,
325886.3,1484830
325816.8,1484806
325697.6,1484754
325582.4,1484705
325529.7,1484610
325512.8,1484486
325507.9,1484394
325561.5,1484336
325666.8,1484366
325712.9,1484439
325767.4,1484518
325832.9,1484608
325903.9,1484688
325965,1484757
326023.7,1484803
326081.6,1484860
326073.3,1484923
325999.6,1484937
325952,1484918
325919.2,1484881
325902.9,1484847
325886.3,1484830
,
323798.3,1489069
323938.3,1489440
323981.5,1489576
324016.7,1489671
324075.8,1489769
324194.2,1489831
324334.1,1489883
324507.9,1489974
324645.4,1490106
324773.4,1490139
324980.1,1490131
325132.3,1490065
325217.1,1489966
325286.8,1489854
325399.8,1489719
325513.6,1489584
325693.4,1489436
325934.1,1489315
326184.7,1489214
326400.8,1489150
326658.1,1489085
326989.1,1489039
327284.6,1489020
327571.5,1489001
327880,1488992
328106.1,1488960
328249.9,1488962
328477.9,1488879
328547.2,1488871
328563.5,1488869
328643.5,1488836
328715.8,1488807
328823.7,1488768
328975.8,1488674
329099.8,1488596
329219.5,1488528
329419.2,1488418
329581.4,1488361
329685.9,1488313
329783.6,1488184
329893,1487995
329933.2,1487861
329909.7,1487750
329844.9,1487592
329789.1,1487507
329733.8,1487339
329704,1487237
329683.8,1487146
329667.2,1487056
329660,1486974
329653.4,1486936
329653.2,1486907
329643,1486834
329634.8,1486742
329612.6,1486653
329557.1,1486612
329468.2,1486604
329343.9,1486611
329187.9,1486620
329102.8,1486668
329091.8,1486843
329070.9,1486958
329057,1486978
329042,1486999
329007.5,1487013
328861.5,1487046
328737,1487073
328587.9,1487094
328479.5,1487111
328390.8,1487127
328263.4,1487148
328117.3,1487172
327976.5,1487190
327924.6,1487197
327840.3,1487207
327706.1,1487208
327620.2,1487197
327475.9,1487154
327306.5,1487060
327050.1,1486920
326835.9,1486799
326551.5,1486706
326325.1,1486664
326149.6,1486670
326038.4,1486721
326000.8,1486770
325973.3,1486856
325936.2,1486974
325851,1487046
325710.4,1487082
325490.6,1487062
325375.7,1487056
325287.2,1487099
325289.9,1487022
325304.8,1486984
325345.8,1486946
325391.1,1486926
325473.3,1486913
325590.4,1486924
325636.1,1486952
325750.9,1486941
325801.5,1486905
325807.5,1486868
325810.4,1486803
325828,1486664
325842.6,1486568
325815.8,1486473
325767.5,1486378
325687.1,1486322
325523.9,1486196
325433.5,1486108
325329.7,1485991
325213.9,1485812
325154.2,1485618
325120.3,1485444
325081.8,1485324
325011.2,1485305
324963.7,1485334
324916.4,1485363
324890.2,1485345
324896.2,1485268
324907.6,1485175
324929.7,1485073
324934.1,1484927
324954.8,1484790
324969.3,1484663
324955.1,1484494
324897.2,1484410
324809.9,1484356
324691.7,1484290
324576.7,1484267
324387.9,1484217
324279.6,1484190
324126.6,1484189
324000.6,1484283
323902.8,1484407
323827.7,1484488
323748.1,1484588
323679.3,1484668
323594.1,1484729
323540.3,1484755
323454,1484794
323384.6,1484820
323327.7,1484882
323306.5,1484942
323280.9,1485026
323266.5,1485131
323236.6,1485370
323222.4,1485481
323171.7,1485535
323067,1485562
322952.2,1485566
322834,1485562
322677.7,1485515
322605.3,1485532
322592.8,1485597
322650.5,1485653
322683.1,1485671
322746,1485696
322839.6,1485762
322910.5,1485825
322948.8,1485882
322960.1,1485939
322835.7,1485976
322710.9,1485954
322602.4,1485911
322487.5,1485894
322331.6,1485888
322229.8,1485916
322125.3,1485961
321985.3,1485962
321847.8,1485904
321742.4,1485880
321716.6,1485931
321723.5,1485968
321749.8,1485994
321797.5,1486022
321864.8,1486056
321970.2,1486096
322091.8,1486143
322229.8,1486208
322313.4,1486249
322389.6,1486295
322402.6,1486303
322440.6,1486323
322504.6,1486357
322585.6,1486494
322615.8,1486618
322639.2,1486713
322631.2,1486814
322584.1,1486910
322520.8,1486984
322435.8,1487065
322350.8,1487129
322316.3,1487174
322272.8,1487308
322235.5,1487395
322194.8,1487481
322198.7,1487570
322297.4,1487588
322456.6,1487580
322615.4,1487552
322769.4,1487572
322958.1,1487619
323088.4,1487671
323220.4,1487806
323330.8,1487977
323414.9,1488084
323486.9,1488150
323524.4,1488261
323542.6,1488404
323579.6,1488575
323637.6,1488680
323715.3,1488796
323770.2,1488936
323798.3,1489069
,
339693.8,1484307
339677.4,1484273
339667.5,1484241
339657.5,1484212
339648.8,1484190
339638.7,1484168
339632.3,1484139
339622.3,1484107
339622.1,1484076
